"timestamp","flight","code","track","id","lon","lat","alt","dist"
2015-12-12 05:12:30,"1735","A6CFF8",0,"A6CFF817350",-118.37365,34.01624,4675,7690.05852325924
2015-12-12 05:12:29,"1735","A6CFF8",0,"A6CFF817350",-118.37365,34.01624,5050,7690.05852325924
2015-12-12 05:12:27,"1735","A6CFF8",0,"A6CFF817350",-118.37654,34.01628,5150,7424.86209625312
2015-12-12 05:12:24,"1735","A6CFF8",0,"A6CFF817350",-118.38021,34.0161,5175,7085.82269523752
2015-12-12 05:12:22,"1735","A6CFF8",0,"A6CFF817350",-118.3873,34.01577,5275,6431.08441888484
2015-12-12 05:12:19,"1735","A6CFF8",0,"A6CFF817350",-118.3873,34.01577,5375,6431.08441888484
2015-12-12 05:12:15,"1735","A6CFF8",0,"A6CFF817350",-118.40386,34.01505,5475,4902.95615528455
2015-12-12 05:12:08,"1735","A6CFF8",0,"A6CFF817350",-118.40386,34.01505,5650,4902.95615528455
2015-12-12 05:12:04,"1735","A6CFF8",0,"A6CFF817350",-118.40924,34.01472,6000,4405.55528121634
2015-12-12 05:12:01,"1735","A6CFF8",0,"A6CFF817350",-118.41499,34.01456,6000,3876.69657702194
2015-12-12 05:12:00,"1735","A6CFF8",0,"A6CFF817350",-118.41569,34.01454,6125,3812.34455026054
2015-12-12 05:11:59,"1735","A6CFF8",0,"A6CFF817350",-118.41648,34.01456,6125,3740.34591927579
2015-12-12 05:11:58,"1735","A6CFF8",0,"A6CFF817350",-118.42638,34.01404,6150,2827.78981135663
2015-12-12 05:11:57,"1735","A6CFF8",0,"A6CFF817350",-118.42638,34.01404,6175,2827.78981135663
2015-12-12 05:11:56,"1735","A6CFF8",0,"A6CFF817350",-118.42638,34.01404,6200,2827.78981135663
2015-12-12 05:11:55,"1735","A6CFF8",0,"A6CFF817350",-118.42638,34.01404,6225,2827.78981135663
2015-12-12 05:11:53,"1735","A6CFF8",0,"A6CFF817350",-118.42638,34.01404,6300,2827.78981135663
2015-12-12 05:11:52,"1735","A6CFF8",0,"A6CFF817350",-118.42965,34.01385,6325,2526.48131845452
2015-12-12 05:11:51,"1735","A6CFF8",0,"A6CFF817350",-118.42965,34.01385,6375,2526.48131845452
2015-12-12 05:11:50,"1735","A6CFF8",0,"A6CFF817350",-118.43107,34.01386,6400,2397.47240426537
2015-12-12 05:11:47,"1735","A6CFF8",0,"A6CFF817350",-118.43564,34.01367,6425,1979.06639390249
2015-12-12 05:11:46,"1735","A6CFF8",0,"A6CFF817350",-118.43639,34.01367,6525,1911.26546035003
2015-12-12 05:11:44,"1735","A6CFF8",0,"A6CFF817350",-118.44198,34.01353,6550,1406.00176418413
2015-12-12 05:11:42,"1735","A6CFF8",0,"A6CFF817350",-118.44532,34.01335,6675,1105.37685512261
2015-12-12 05:11:41,"1735","A6CFF8",0,"A6CFF817350",-118.44532,34.01335,6700,1105.37685512261
2015-12-12 05:11:40,"1735","A6CFF8",0,"A6CFF817350",-118.44532,34.01335,6750,1105.37685512261
2015-12-12 05:11:39,"1735","A6CFF8",0,"A6CFF817350",-118.44691,34.01335,6750,967.545014569311
2015-12-12 05:11:36,"1735","A6CFF8",0,"A6CFF817350",-118.45263,34.01317,6900,500.519056930061
2015-12-12 05:11:35,"1735","A6CFF8",0,"A6CFF817350",-118.45333,34.01316,6925,453.679308226289
2015-12-12 05:11:32,"1735","A6CFF8",0,"A6CFF817350",-118.45968,34.01316,6975,433.943178154117
2015-12-12 05:11:31,"1735","A6CFF8",0,"A6CFF817350",-118.45968,34.01316,7050,433.943178154117
2015-12-12 05:11:30,"1735","A6CFF8",0,"A6CFF817350",-118.46143,34.01331,7100,561.765601316078
2015-12-12 05:11:29,"1735","A6CFF8",0,"A6CFF817350",-118.46312,34.0133,7125,690.072404412394
2015-12-12 05:11:28,"1735","A6CFF8",0,"A6CFF817350",-118.46535,34.01331,7175,874.286916176078
2015-12-12 05:11:27,"1735","A6CFF8",0,"A6CFF817350",-118.46535,34.01331,7200,874.286916176078
2015-12-12 05:11:25,"1735","A6CFF8",0,"A6CFF817350",-118.46849,34.01363,7250,1157.07491457061
2015-12-12 05:11:24,"1735","A6CFF8",0,"A6CFF817350",-118.46987,34.01367,7300,1279.19392496042
2015-12-12 05:11:23,"1735","A6CFF8",0,"A6CFF817350",-118.47354,34.01413,7325,1618.24756222202
2015-12-12 05:11:22,"1735","A6CFF8",0,"A6CFF817350",-118.47354,34.01413,7400,1618.24756222202
2015-12-12 05:11:21,"1735","A6CFF8",0,"A6CFF817350",-118.47439,34.01414,7450,1694.13549557162
2015-12-12 05:11:20,"1735","A6CFF8",0,"A6CFF817350",-118.47757,34.01468,7475,1993.16752304144
2015-12-12 05:11:19,"1735","A6CFF8",0,"A6CFF817350",-118.47757,34.01468,7525,1993.16752304144
2015-12-12 05:11:17,"1735","A6CFF8",0,"A6CFF817350",-118.48082,34.01514,7600,2296.42587139695
2015-12-12 05:11:16,"1735","A6CFF8",0,"A6CFF817350",-118.48306,34.01555,7625,2508.02747740838
2015-12-12 05:11:15,"1735","A6CFF8",0,"A6CFF817350",-118.48366,34.01567,7675,2564.97839845383
2015-12-12 05:11:13,"1735","A6CFF8",0,"A6CFF817350",-118.4866,34.01605,7725,2838.60924546061
2015-12-12 05:11:12,"1735","A6CFF8",0,"A6CFF817350",-118.48817,34.01637,7800,2987.78421696457
2015-12-12 05:11:11,"1735","A6CFF8",0,"A6CFF817350",-118.48984,34.01651,7800,3141.3752358332
2015-12-12 05:11:10,"1735","A6CFF8",0,"A6CFF817350",-118.49366,34.01724,7875,3503.09197393656
2015-12-12 05:11:09,"1735","A6CFF8",0,"A6CFF817350",-118.49366,34.01724,7925,3503.09197393656
2015-12-12 05:11:08,"1735","A6CFF8",0,"A6CFF817350",-118.49607,34.01754,7950,3727.32107259588
2015-12-12 05:11:07,"1735","A6CFF8",0,"A6CFF817350",-118.49607,34.01754,8000,3727.32107259588
